Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
48055192,00000272,false,Rx,0,8,E5,F1,71,11,FF,FF,FF,FF,
48064187,00000521,false,Rx,0,6,00,0B,00,00,02,67,00,00,
48064534,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48064716,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48074536,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48074818,1801D08F,true,Rx,0,8,00,8C,00,5D,03,00,00,47,
48075179,00000523,false,Rx,0,6,02,0F,00,04,7A,3D,00,00,
48075728,0000039D,false,Rx,0,5,1A,51,01,28,00,00,00,00,
48076193,00000524,false,Rx,0,6,03,0F,00,00,00,1E,00,00,
48084217,00000521,false,Rx,0,6,00,0C,00,00,02,59,00,00,
48084543,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48084724,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48094546,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48097172,00000522,false,Rx,0,6,01,0F,00,04,7A,1E,00,00,
48104096,00000521,false,Rx,0,6,00,0D,00,00,02,6C,00,00,
48104547,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48104729,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48108902,00000100,false,Rx,0,8,01,00,00,00,3D,09,23,12,
48109152,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
48114546,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48115678,0000039D,false,Rx,0,5,1B,52,01,28,00,00,00,00,
48124167,00000521,false,Rx,0,6,00,0E,00,00,02,76,00,00,
48124556,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48124737,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48134556,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48135175,00000523,false,Rx,0,6,02,00,00,04,7A,4E,00,00,
48136185,00000524,false,Rx,0,6,03,00,FF,FF,FF,F6,00,00,
48144206,00000521,false,Rx,0,6,00,0F,00,00,02,6B,00,00,
48144551,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48144806,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
48145052,0000003F,false,Rx,0,8,00,00,00,40,00,40,64,6B,
48145275,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
48145457,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48145693,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
48145937,000003E9,false,Rx,0,8,FE,FF,50,00,00,00,00,00,
48146171,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
48154567,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48155711,0000039D,false,Rx,0,5,1C,53,01,28,00,00,00,00,
48157156,00000522,false,Rx,0,6,01,00,00,04,7A,30,00,00,
48164080,00000521,false,Rx,0,6,00,00,00,00,02,63,00,00,
48164573,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48164755,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48165387,000003C3,false,Rx,0,8,89,04,C1,F1,0C,43,12,0C,
48174580,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48174863,1801D08F,true,Rx,0,8,00,8C,00,5D,03,00,00,47,
48184077,00000521,false,Rx,0,6,00,01,00,00,02,60,00,00,
48184581,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48184763,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48194585,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48195151,00000523,false,Rx,0,6,02,01,00,04,7A,5A,00,00,
48195711,0000039D,false,Rx,0,5,1D,54,01,28,00,00,00,00,
48196164,00000524,false,Rx,0,6,03,01,00,00,00,27,00,00,
48204197,00000521,false,Rx,0,6,00,02,00,00,02,62,00,00,
48204584,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48204766,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48208896,00000100,false,Rx,0,8,01,00,00,00,3D,09,23,12,
48209147,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
48214593,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48217156,00000522,false,Rx,0,6,01,01,00,04,7A,13,00,00,
48224142,00000521,false,Rx,0,6,00,03,00,00,02,75,00,00,
48224592,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48224774,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48234595,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48235402,00000337,false,Rx,0,2,FF,FF,00,00,00,00,00,00,
48235689,000003B4,false,Rx,0,8,00,FF,31,F0,BE,FF,04,00,
48235860,0000039D,false,Rx,0,5,1E,55,01,28,00,00,00,00,
48244134,00000521,false,Rx,0,6,00,04,00,00,02,70,00,00,
48244594,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48244777,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48245032,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
48245224,00000328,false,Rx,0,6,2F,00,00,00,87,1E,00,00,
48245479,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
48245610,000003E8,false,Rx,0,2,FB,FF,00,00,00,00,00,00,
48245863,000003E9,false,Rx,0,8,FE,FF,50,00,00,00,00,00,
48246087,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
48246321,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
48246567,0000003F,false,Rx,0,8,00,00,00,80,00,80,64,CE,
48246800,000003F9,false,Rx,0,8,C0,F9,80,E0,43,3C,F3,FF,
48247034,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
48247259,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
48247504,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
48247749,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
48247995,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
48254625,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48255139,00000523,false,Rx,0,6,02,02,00,04,7A,20,00,00,
48255584,00000272,false,Rx,0,8,02,F2,71,11,FF,FF,FF,FF,
48255828,0000035D,false,Rx,0,8,00,00,00,00,00,00,00,00,
48256167,00000524,false,Rx,0,6,03,02,00,00,00,04,00,00,
48264171,00000521,false,Rx,0,6,00,05,00,00,02,53,00,00,
48264621,00000112,false,Rx,0,8,FB,1F,75,0B,86,01,65,49,
48264804,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48274655,1801D08F,true,Rx,0,8,00,8C,00,5D,03,00,00,47,
48274875,00000112,false,Rx,0,8,FB,1F,75,0B,86,01,65,49,
48275708,0000039D,false,Rx,0,5,1F,56,01,28,00,00,00,00,
48277126,00000522,false,Rx,0,6,01,02,00,04,7A,01,00,00,
48284124,00000521,false,Rx,0,6,00,06,00,00,02,72,00,00,
48284637,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48284810,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48294641,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48304129,00000521,false,Rx,0,6,00,07,00,00,02,51,00,00,
48304632,00000112,false,Rx,0,8,FB,1F,75,0B,86,01,65,49,
48304814,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48308892,00000100,false,Rx,0,8,01,00,00,00,3D,09,2A,12,
48309143,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
48314643,00000112,false,Rx,0,8,FB,1F,75,0B,86,01,65,49,
48315124,00000523,false,Rx,0,6,02,03,00,04,7A,35,00,00,
48315663,0000039D,false,Rx,0,5,20,57,01,28,00,00,00,00,
48316074,00000351,false,Rx,0,8,20,0D,C8,00,DC,05,D3,0A,
48316310,00000355,false,Rx,0,8,27,00,64,00,86,01,00,00,
48316555,00000356,false,Rx,0,8,A5,72,FA,FF,E1,00,00,00,
48316761,00000524,false,Rx,0,6,03,03,00,00,00,04,00,00,
48318433,0000035A,false,Rx,0,8,00,00,00,00,00,00,00,00,
48318659,0000035E,false,Rx,0,8,53,49,4D,50,20,42,4D,53,
48320426,00000370,false,Rx,0,8,53,49,4D,50,20,45,43,4F,
48322441,00000373,false,Rx,0,8,8E,0D,AA,0D,27,01,28,01,
48324162,00000521,false,Rx,0,6,00,08,00,00,02,75,00,00,
48324458,00000379,false,Rx,0,8,D2,00,00,04,03,00,00,00,
48324684,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48324865,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48326463,00000372,false,Rx,0,8,0E,00,00,00,00,00,00,00,
48334644,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48337111,00000522,false,Rx,0,6,01,03,00,04,7A,43,00,00,
48342104,1806E5F4,true,Rx,0,8,0D,20,00,C8,00,00,00,00,
48344035,00000521,false,Rx,0,6,00,09,00,00,02,48,00,00,
48344654,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
48344899,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
48345143,0000003F,false,Rx,0,8,00,00,00,C0,00,C0,64,C0,
48345368,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
48345551,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48345784,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
48346039,000003E9,false,Rx,0,8,FE,FF,50,00,00,00,00,00,
48346261,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
48354662,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
48355690,0000039D,false,Rx,0,5,21,58,01,28,00,00,00,00,
48364116,00000521,false,Rx,0,6,00,0A,00,00,02,4B,00,00,
48364671,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
48364853,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48374654,1801D08F,true,Rx,0,8,00,8C,00,5D,03,00,00,47,
48374883,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
48375117,00000523,false,Rx,0,6,02,04,00,04,7A,02,00,00,
48376139,00000524,false,Rx,0,6,03,04,00,00,00,04,00,00,
48384149,00000521,false,Rx,0,6,00,0B,00,00,02,60,00,00,
48384674,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48384855,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48394675,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48395702,0000039D,false,Rx,0,5,22,59,01,28,00,00,00,00,
48397107,00000522,false,Rx,0,6,01,04,00,04,7A,15,00,00,
48404022,00000521,false,Rx,0,6,00,0C,00,00,02,7B,00,00,
48404683,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48404865,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48408890,00000100,false,Rx,0,8,01,00,00,00,3D,09,23,12,
48409142,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
48414683,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48424099,00000521,false,Rx,0,6,00,0D,00,00,02,67,00,00,
48424686,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48424868,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48434688,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48435107,00000523,false,Rx,0,6,02,05,00,04,7A,48,00,00,
48435709,0000039D,false,Rx,0,5,23,5A,01,28,00,00,00,00,
48435963,000003B4,false,Rx,0,8,00,FF,31,F0,BE,FF,04,00,
48436167,00000524,false,Rx,0,6,03,05,FF,FF,FF,CD,00,00,
48444147,00000521,false,Rx,0,6,00,0E,00,00,02,5E,00,00,
48444692,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48444937,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
48445129,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48445374,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
48445598,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
48445832,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
48446078,0000003F,false,Rx,0,8,00,00,00,00,00,00,64,65,
48446331,000003E9,false,Rx,0,8,FE,FF,50,00,00,00,00,00,
48446555,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
48446780,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
48447035,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
48447279,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
48447526,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
48454709,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48456073,00000272,false,Rx,0,8,5F,F3,71,11,FF,FF,FF,FF,
48457090,00000522,false,Rx,0,6,01,05,00,04,7A,11,00,00,
48464015,00000521,false,Rx,0,6,00,0F,00,00,02,65,00,00,
48464718,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48464899,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48474659,1801D08F,true,Rx,0,8,00,8C,00,5D,03,00,00,47,
48474889,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48475659,0000039D,false,Rx,0,5,24,5B,01,28,00,00,00,00,
48484015,00000521,false,Rx,0,6,00,00,00,00,02,87,00,00,
48484718,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48484900,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48494730,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48495086,00000523,false,Rx,0,6,02,06,00,04,7A,3F,00,00,
48496097,00000524,false,Rx,0,6,03,06,00,00,00,12,00,00,
48504126,00000521,false,Rx,0,6,00,01,00,00,02,62,00,00,
48504724,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48504905,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48508857,00000100,false,Rx,0,8,01,00,00,00,3D,09,23,12,
48509109,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
48514735,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48515658,0000039D,false,Rx,0,5,25,5C,01,28,00,00,00,00,
48517073,00000522,false,Rx,0,6,01,06,00,04,7A,26,00,00,
48524081,00000521,false,Rx,0,6,00,02,00,00,02,60,00,00,
48524731,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48524913,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48534736,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48544085,00000521,false,Rx,0,6,00,03,00,00,02,53,00,00,
48544735,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
48544990,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
48545236,0000003F,false,Rx,0,8,00,00,00,40,00,40,64,6B,
48545459,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
48545642,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48545876,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
48546121,000003E9,false,Rx,0,8,FE,FF,50,00,00,00,00,00,
48546353,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
48546599,000005BD,false,Rx,0,8,AA,80,00,00,00,00,00,00,
48554751,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
48555076,00000523,false,Rx,0,6,02,07,00,04,7A,18,00,00,
48555730,0000039D,false,Rx,0,5,26,5D,01,28,00,00,00,00,
48556090,00000524,false,Rx,0,6,03,07,FF,FF,FF,DE,00,00,
48564123,00000521,false,Rx,0,6,00,04,00,00,02,61,00,00,
48564752,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48564934,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48574638,1801D08F,true,Rx,0,8,00,8C,00,5D,03,00,00,47,
48574868,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48577061,00000522,false,Rx,0,6,01,07,00,04,7A,24,00,00,
48583984,00000521,false,Rx,0,6,00,05,00,00,02,6B,00,00,
48584760,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48584942,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48585765,0000035D,false,Rx,0,8,01,00,00,00,00,00,00,00,
48594769,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48595682,0000039D,false,Rx,0,5,27,5E,01,28,00,00,00,00,
48604075,00000521,false,Rx,0,6,00,06,00,00,02,63,00,00,
48604767,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48604950,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48608849,00000100,false,Rx,0,8,01,00,00,00,3D,09,2A,12,
48609110,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
48614769,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48615062,00000523,false,Rx,0,6,02,08,00,04,7A,14,00,00,
48616083,00000524,false,Rx,0,6,03,08,FF,FF,FF,EE,00,00,
48624112,00000521,false,Rx,0,6,00,07,00,00,02,6F,00,00,
48624772,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48624955,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48634777,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48635701,0000039D,false,Rx,0,5,28,5F,01,28,00,00,00,00,
48636406,000003B4,false,Rx,0,8,00,FF,31,F0,BE,FF,04,00,
48636985,00000522,false,Rx,0,6,01,08,00,04,7A,0F,00,00,
48643971,00000521,false,Rx,0,6,00,08,00,00,02,6E,00,00,
48644779,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48645035,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
48645216,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48645460,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
48645686,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
48645920,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
48646170,0000003F,false,Rx,0,8,00,00,00,80,00,80,64,CE,
48646416,000003E9,false,Rx,0,8,FE,FF,50,00,00,00,00,00,
48646640,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
48646874,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
48647119,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
48647364,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
48647610,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
48654806,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48656222,00000272,false,Rx,0,8,D1,F4,71,11,FF,FF,FF,FF,
48664060,00000521,false,Rx,0,6,00,09,00,00,02,63,00,00,
48664804,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48664987,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48674659,1801D08F,true,Rx,0,8,00,8C,00,5D,03,00,00,47,
48674890,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48675092,00000523,false,Rx,0,6,02,09,00,04,7A,31,00,00,
48675642,0000039D,false,Rx,0,5,19,50,01,28,00,00,00,00,
48676074,00000524,false,Rx,0,6,03,09,FF,FF,FF,EC,00,00,
48684098,00000521,false,Rx,0,6,00,0A,00,00,02,68,00,00,
48684810,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48684993,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48694815,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48697039,00000522,false,Rx,0,6,01,09,00,04,7A,22,00,00,
48704047,00000521,false,Rx,0,6,00,0B,00,00,02,58,00,00,
48704815,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48704996,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48708853,00000100,false,Rx,0,8,01,00,00,00,3D,09,23,12,
48709104,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
48714815,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48715644,0000039D,false,Rx,0,5,1A,51,01,28,00,00,00,00,
48724037,00000521,false,Rx,0,6,00,0C,00,00,02,6F,00,00,
48724823,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48725005,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48734825,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48735045,00000523,false,Rx,0,6,02,0A,00,04,7A,35,00,00,
48736076,00000524,false,Rx,0,6,03,0A,00,00,00,00,00,00,
48741477,000003B4,false,Rx,0,8,00,FF,35,F0,BE,FF,04,00,
48744083,00000521,false,Rx,0,6,00,0D,00,00,02,58,00,00,
48744829,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48745084,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
48745328,0000003F,false,Rx,0,8,00,00,00,C0,00,C0,64,C0,
48745554,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
48745736,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48745969,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
48746209,000003E9,false,Rx,0,8,FE,FF,50,00,00,00,00,00,
48746434,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
48754839,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48755709,0000039D,false,Rx,0,5,1B,52,01,28,00,00,00,00,
48756956,00000522,false,Rx,0,6,01,0A,00,04,7A,32,00,00,
48763943,00000521,false,Rx,0,6,00,0E,00,00,02,59,00,00,
48764845,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48765026,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48774648,1801D08F,true,Rx,0,8,00,8C,00,5D,03,00,00,47,
48774879,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48784032,00000521,false,Rx,0,6,00,0F,00,00,02,44,00,00,
48784849,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
48785031,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48794855,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
48795054,00000523,false,Rx,0,6,02,0B,00,04,7A,2D,00,00,
48795698,0000039D,false,Rx,0,5,1C,53,01,28,00,00,00,00,
48796046,00000524,false,Rx,0,6,03,0B,00,00,00,0C,00,00,
48804078,00000521,false,Rx,0,6,00,00,00,00,02,61,00,00,
48804855,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48805037,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48808863,00000100,false,Rx,0,8,01,00,00,00,3D,09,23,12,
48809114,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
48814856,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48817018,00000522,false,Rx,0,6,01,0B,00,04,7A,2E,00,00,
48823942,00000521,false,Rx,0,6,00,01,00,00,02,66,00,00,
48824866,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48825047,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48834871,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48835647,0000039D,false,Rx,0,5,1D,54,01,28,00,00,00,00,
48836542,000003B4,false,Rx,0,8,00,FF,35,F0,BE,FF,04,00,
48844023,00000521,false,Rx,0,6,00,02,00,00,02,62,00,00,
48844873,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48845117,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
48845298,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48845544,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
48845778,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
48846012,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
48846264,0000003F,false,Rx,0,8,00,00,00,00,00,00,64,65,
48846510,000003E9,false,Rx,0,8,FE,FF,50,00,00,00,00,00,
48846733,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
48846958,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
48847213,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
48847457,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
48847704,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
48854892,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48855090,00000523,false,Rx,0,6,02,0C,00,04,7A,12,00,00,
48856038,00000524,false,Rx,0,6,03,0C,FF,FF,FF,DE,00,00,
48856556,00000272,false,Rx,0,8,8C,F5,71,11,FF,FF,FF,FF,
48864062,00000521,false,Rx,0,6,00,03,00,00,02,72,00,00,
48864891,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48865073,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48874643,1801D08F,true,Rx,0,8,00,8C,00,5D,03,00,00,47,
48874894,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
48875645,0000039D,false,Rx,0,5,1E,55,01,28,00,00,00,00,
48877010,00000522,false,Rx,0,6,01,0C,00,04,79,FF,00,00,
48884009,00000521,false,Rx,0,6,00,04,00,00,02,6A,00,00,
48884900,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48885081,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48894904,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48904005,00000521,false,Rx,0,6,00,05,00,00,02,76,00,00,
48904906,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48905087,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48908861,00000100,false,Rx,0,8,01,00,00,00,3D,09,23,12,
48909113,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
48914907,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48915105,00000523,false,Rx,0,6,02,0D,00,04,7A,2F,00,00,
48915687,0000039D,false,Rx,0,5,1F,56,01,28,00,00,00,00,
48915930,0000035D,false,Rx,0,8,02,00,88,08,00,00,20,F0,
48916134,00000524,false,Rx,0,6,03,0D,00,00,00,04,00,00,
48924050,00000521,false,Rx,0,6,00,06,00,00,02,5D,00,00,
48924909,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48925091,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
48934912,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
48936992,00000522,false,Rx,0,6,01,0D,00,04,7A,2E,00,00,
48943915,00000521,false,Rx,0,6,00,07,00,00,02,59,00,00,
48944921,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
