Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
237010120,00000521,false,Rx,0,6,00,04,00,00,02,C9,00,00,
237010687,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237010868,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237018028,0000039D,false,Rx,0,5,28,5F,01,28,00,00,00,00,
237020686,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237029702,00000521,false,Rx,0,6,00,05,00,00,02,E6,00,00,
237030688,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237030869,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237031113,000002FA,false,Rx,0,8,FC,FF,05,FF,FF,FF,FF,FF,
237031320,00000328,false,Rx,0,6,39,00,00,00,87,1E,00,00,
237031574,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
237031703,000003E8,false,Rx,0,2,FB,FF,00,00,00,00,00,00,
237031952,000003E9,false,Rx,0,8,FE,FF,11,00,00,00,00,00,
237032178,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
237032422,000002F1,false,Rx,0,8,36,10,7D,00,00,00,00,A0,
237032666,0000003F,false,Rx,0,8,00,00,00,80,00,80,64,CE,
237032902,000003F9,false,Rx,0,8,C0,F9,80,E0,43,3C,F3,FF,
237033125,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
237033360,00000432,false,Rx,0,8,2C,E2,10,A3,40,FF,02,FF,
237033606,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
237033850,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
237034105,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
237040717,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237040915,00000522,false,Rx,0,6,01,07,00,04,63,81,00,00,
237049781,00000521,false,Rx,0,6,00,06,00,00,02,EA,00,00,
237050714,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237050896,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237054310,00000100,false,Rx,0,8,01,00,00,00,78,08,F8,11,
237054562,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
237058025,0000039D,false,Rx,0,5,19,50,01,28,00,00,00,00,
237060724,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237064121,00000523,false,Rx,0,6,02,08,00,04,63,98,00,00,
237064342,00000524,false,Rx,0,6,03,08,00,00,00,02,00,00,
237070113,00000521,false,Rx,0,6,00,07,00,00,02,C2,00,00,
237070722,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237070904,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237075573,00000514,false,Rx,0,8,00,00,00,00,E0,0A,00,14,
237080733,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237089693,00000521,false,Rx,0,6,00,08,00,00,02,CC,00,00,
237090626,1801D08F,true,Rx,0,8,00,8C,00,6E,03,00,00,44,
237090860,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237091042,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237098070,0000039D,false,Rx,0,5,1A,51,01,28,00,00,00,00,
237100731,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237100940,00000522,false,Rx,0,6,01,08,00,04,63,81,00,00,
237109765,00000521,false,Rx,0,6,00,09,00,00,02,CE,00,00,
237110645,000003B4,false,Rx,0,8,00,FF,31,F0,BC,FF,04,00,
237110879,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237111061,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237120739,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237124115,00000523,false,Rx,0,6,02,09,00,04,63,BB,00,00,
237124325,00000524,false,Rx,0,6,03,09,FF,FF,FF,F6,00,00,
237130107,00000521,false,Rx,0,6,00,0A,00,00,02,D2,00,00,
237130621,00000272,false,Rx,0,8,36,F7,71,11,FF,FF,FF,FF,
237130876,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
237131121,0000003F,false,Rx,0,8,00,00,00,C0,00,C0,64,C0,
237131346,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237131580,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
237131761,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237131996,000002F1,false,Rx,0,8,36,10,7D,00,00,00,00,A0,
237132250,000003E9,false,Rx,0,8,FE,FF,11,00,00,00,00,00,
237132473,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
237138080,0000039D,false,Rx,0,5,1B,52,01,28,00,00,00,00,
237140759,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237149679,00000521,false,Rx,0,6,00,0B,00,00,02,CE,00,00,
237150759,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237150940,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237154306,00000100,false,Rx,0,8,01,00,00,00,78,08,F8,11,
237154557,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
237160763,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237160961,00000522,false,Rx,0,6,01,09,00,04,63,68,00,00,
237168141,0000035D,false,Rx,0,8,02,00,88,08,00,00,20,F0,
237169756,00000521,false,Rx,0,6,00,0C,00,00,02,C5,00,00,
237170762,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237170943,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237178063,0000039D,false,Rx,0,5,1C,53,01,28,00,00,00,00,
237180763,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237184096,00000523,false,Rx,0,6,02,0A,00,04,63,71,00,00,
237184318,00000524,false,Rx,0,6,03,0A,FF,FF,FF,F4,00,00,
237190088,00000521,false,Rx,0,6,00,0D,00,00,02,C6,00,00,
237190634,1801D08F,true,Rx,0,8,00,8C,00,6D,03,00,00,44,
237190857,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237191040,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237200767,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237209749,00000521,false,Rx,0,6,00,0E,00,00,02,D2,00,00,
237210777,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237210958,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237218027,0000039D,false,Rx,0,5,1D,54,01,28,00,00,00,00,
237220737,00000522,false,Rx,0,6,01,0A,00,04,63,6A,00,00,
237220977,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237229748,00000521,false,Rx,0,6,00,0F,00,00,02,C6,00,00,
237230785,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237231031,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
237231214,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237231457,000002FA,false,Rx,0,8,FC,FF,05,FF,FF,FF,FF,FF,
237231681,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
237231931,000002F1,false,Rx,0,8,36,10,7D,00,00,00,00,A0,
237232176,0000003F,false,Rx,0,8,00,00,00,00,00,00,64,65,
237232420,000003E9,false,Rx,0,8,FE,FF,11,00,00,00,00,00,
237232645,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
237232879,00000432,false,Rx,0,8,2C,E2,10,A3,40,FF,02,FF,
237233135,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
237233370,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
237233625,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
237240807,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237244067,00000523,false,Rx,0,6,02,0B,00,04,63,9E,00,00,
237244287,00000524,false,Rx,0,6,03,0B,00,00,00,16,00,00,
237250068,00000521,false,Rx,0,6,00,00,00,00,02,C6,00,00,
237250802,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237250984,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237254303,00000100,false,Rx,0,8,01,00,00,00,78,08,F8,11,
237254554,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
237258059,0000039D,false,Rx,0,5,1E,55,01,28,00,00,00,00,
237260810,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237263027,00000351,false,Rx,0,8,20,0D,32,00,54,03,80,0A,
237263269,00000355,false,Rx,0,8,20,00,64,00,40,01,00,00,
237263503,00000356,false,Rx,0,8,60,70,07,00,CD,00,00,00,
237265383,0000035A,false,Rx,0,8,00,00,00,00,00,00,00,00,
237265608,0000035E,false,Rx,0,8,53,49,4D,50,20,42,4D,53,
237267362,00000370,false,Rx,0,8,53,49,4D,50,20,45,43,4F,
237269378,00000373,false,Rx,0,8,2A,0D,6E,0D,24,01,26,01,
237269653,00000521,false,Rx,0,6,00,01,00,00,02,C4,00,00,
237270810,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237270993,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237271397,00000379,false,Rx,0,8,D2,00,00,04,03,00,00,00,
237273401,00000372,false,Rx,0,8,0E,00,00,00,00,00,00,00,
237280725,00000522,false,Rx,0,6,01,0B,00,04,63,92,00,00,
237280955,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237289038,1806E5F4,true,Rx,0,8,0D,20,00,32,00,00,00,00,
237289731,00000521,false,Rx,0,6,00,02,00,00,02,C3,00,00,
237290637,1801D08F,true,Rx,0,8,00,8C,00,6D,03,00,00,44,
237290872,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237291053,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237298044,0000039D,false,Rx,0,5,1F,56,01,28,00,00,00,00,
237300828,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237304058,00000523,false,Rx,0,6,02,0C,00,04,63,BF,00,00,
237304278,00000524,false,Rx,0,6,03,0C,00,00,00,00,00,00,
237310059,00000521,false,Rx,0,6,00,03,00,00,02,D3,00,00,
237310825,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237311008,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237311252,000003B4,false,Rx,0,8,00,FF,31,F0,BC,FF,04,00,
237320834,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237329647,00000521,false,Rx,0,6,00,04,00,00,02,B9,00,00,
237330832,00000112,false,Rx,0,8,FA,1F,3C,0B,40,01,65,47,
237331087,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
237331322,0000003F,false,Rx,0,8,00,00,00,40,00,40,64,6B,
237331556,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
237331730,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237331974,00000272,false,Rx,0,8,6A,F8,71,11,FF,FF,FF,FF,
237332219,000002F1,false,Rx,0,8,36,10,7D,00,00,00,00,A0,
237332465,000003E9,false,Rx,0,8,FE,FF,11,00,00,00,00,00,
237332689,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
237338062,0000039D,false,Rx,0,5,20,57,01,28,00,00,00,00,
237340719,00000522,false,Rx,0,6,01,0C,00,04,63,58,00,00,
237340960,00000112,false,Rx,0,8,FA,1F,3C,0B,40,01,65,47,
237349720,00000521,false,Rx,0,6,00,05,00,00,02,C4,00,00,
237350843,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237351025,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237354294,00000100,false,Rx,0,8,01,00,00,00,78,08,F8,11,
237354545,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
237360848,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237364057,00000523,false,Rx,0,6,02,0D,00,04,63,89,00,00,
237364266,00000524,false,Rx,0,6,03,0D,FF,FF,FF,D7,00,00,
237370061,00000521,false,Rx,0,6,00,06,00,00,02,CD,00,00,
237370847,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237371029,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237378041,0000039D,false,Rx,0,5,21,58,01,28,00,00,00,00,
237380858,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237389712,00000521,false,Rx,0,6,00,07,00,00,02,DC,00,00,
237390613,1801D08F,true,Rx,0,8,00,8C,00,6D,03,00,00,44,
237390859,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237391040,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237400710,00000522,false,Rx,0,6,01,0D,00,04,63,8B,00,00,
237400939,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237409712,00000521,false,Rx,0,6,00,08,00,00,02,C3,00,00,
237410866,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237411047,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237418010,0000039D,false,Rx,0,5,22,59,01,28,00,00,00,00,
237420868,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237424033,00000523,false,Rx,0,6,02,0E,00,04,63,89,00,00,
237424253,00000524,false,Rx,0,6,03,0E,00,00,00,0C,00,00,
237430026,00000521,false,Rx,0,6,00,09,00,00,02,AE,00,00,
237430875,00000112,false,Rx,0,8,FA,1F,3C,0B,40,01,65,47,
237431119,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
237431302,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237431547,000002FA,false,Rx,0,8,FC,FF,05,FF,FF,FF,FF,FF,
237431771,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
237432015,000002F1,false,Rx,0,8,36,10,7D,00,00,00,00,A0,
237432268,0000003F,false,Rx,0,8,00,00,00,80,00,80,64,CE,
237432512,000003E9,false,Rx,0,8,FE,FF,11,00,00,00,00,00,
237432736,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
237432971,00000432,false,Rx,0,8,2C,E2,10,A3,40,FF,02,FF,
237433216,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
237433461,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
237433705,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
237440894,00000112,false,Rx,0,8,FA,1F,3C,0B,40,01,65,47,
237449696,00000521,false,Rx,0,6,00,0A,00,00,02,CB,00,00,
237450892,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237451073,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237454290,00000100,false,Rx,0,8,01,00,00,00,78,08,F8,11,
237454542,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
237458046,0000039D,false,Rx,0,5,23,5A,01,28,00,00,00,00,
237460693,00000522,false,Rx,0,6,01,0E,00,04,63,71,00,00,
237460922,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237469694,00000521,false,Rx,0,6,00,0B,00,00,02,B5,00,00,
237470900,00000112,false,Rx,0,8,FA,1F,3C,0B,40,01,65,47,
237471082,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237480906,00000112,false,Rx,0,8,FA,1F,3C,0B,40,01,65,47,
237484039,00000523,false,Rx,0,6,02,0F,00,04,63,9A,00,00,
237484250,00000524,false,Rx,0,6,03,0F,FF,FF,FF,EC,00,00,
237490021,00000521,false,Rx,0,6,00,0C,00,00,02,CE,00,00,
237490619,1801D08F,true,Rx,0,8,00,8C,00,6D,03,00,00,44,
237490905,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237491087,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237498060,0000039D,false,Rx,0,5,24,5B,01,28,00,00,00,00,
237498313,0000035D,false,Rx,0,8,00,00,00,00,00,00,00,00,
237500914,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237509603,00000521,false,Rx,0,6,00,0D,00,00,02,F0,00,00,
237510914,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237511095,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237511352,000003B4,false,Rx,0,8,00,FF,31,F0,BC,FF,04,00,
237520599,00000522,false,Rx,0,6,01,0F,00,04,63,75,00,00,
237520912,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237529683,00000521,false,Rx,0,6,00,0E,00,00,02,D3,00,00,
237530920,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237531166,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
237531412,0000003F,false,Rx,0,8,00,00,00,C0,00,C0,64,C0,
237531645,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
237531819,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237532064,00000272,false,Rx,0,8,37,F9,71,11,FF,FF,FF,FF,
237532310,000002F1,false,Rx,0,8,36,10,7D,00,00,00,00,A0,
237532554,000003E9,false,Rx,0,8,FE,FF,11,00,00,00,00,00,
237532777,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
237538018,0000039D,false,Rx,0,5,25,5C,01,28,00,00,00,00,
237540929,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237544020,00000523,false,Rx,0,6,02,00,00,04,63,AC,00,00,
237544239,00000524,false,Rx,0,6,03,00,FF,FF,FF,F2,00,00,
237550013,00000521,false,Rx,0,6,00,0F,00,00,02,E4,00,00,
237550935,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237551117,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237554258,00000100,false,Rx,0,8,01,00,00,00,75,08,F8,11,
237554510,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
237560936,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237569590,00000521,false,Rx,0,6,00,00,00,00,02,BE,00,00,
237570943,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237571124,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237578047,0000039D,false,Rx,0,5,26,5D,01,28,00,00,00,00,
237580581,00000522,false,Rx,0,6,01,00,00,04,63,71,00,00,
237580946,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237589666,00000521,false,Rx,0,6,00,01,00,00,02,C9,00,00,
237590620,1801D08F,true,Rx,0,8,00,8C,00,6D,03,00,00,44,
237590948,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237591129,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237600955,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237604005,00000523,false,Rx,0,6,02,01,00,04,63,92,00,00,
237604226,00000524,false,Rx,0,6,03,01,00,00,00,22,00,00,
237609997,00000521,false,Rx,0,6,00,02,00,00,02,D4,00,00,
237610950,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237611134,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237618043,0000039D,false,Rx,0,5,27,5E,01,28,00,00,00,00,
237620954,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237629653,00000521,false,Rx,0,6,00,03,00,00,02,DB,00,00,
237630962,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237631209,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
237631391,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237631634,000002FA,false,Rx,0,8,FC,FF,05,FF,FF,FF,FF,FF,
237631861,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
237632106,000002F1,false,Rx,0,8,36,10,7D,00,00,00,00,A0,
237632351,0000003F,false,Rx,0,8,00,00,00,00,00,00,64,65,
237632595,000003E9,false,Rx,0,8,FE,FF,11,00,00,00,00,00,
237632820,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
237633054,00000432,false,Rx,0,8,2C,E2,10,A3,40,FF,02,FF,
237633310,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
237633556,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
237633801,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
237638180,000005BD,false,Rx,0,8,B3,80,00,00,00,00,00,00,
237640648,00000522,false,Rx,0,6,01,01,00,04,63,64,00,00,
237640982,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237649649,00000521,false,Rx,0,6,00,04,00,00,02,CD,00,00,
237650979,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237651163,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237654253,00000100,false,Rx,0,8,01,00,00,00,78,08,F8,11,
237654504,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
237658031,0000039D,false,Rx,0,5,28,5F,01,28,00,00,00,00,
237660982,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237663989,00000523,false,Rx,0,6,02,02,00,04,63,8D,00,00,
237664210,00000524,false,Rx,0,6,03,02,FF,FF,FF,DB,00,00,
237669991,00000521,false,Rx,0,6,00,05,00,00,02,DF,00,00,
237670987,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237671171,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237680991,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237689563,00000521,false,Rx,0,6,00,06,00,00,02,D0,00,00,
237690632,1801D08F,true,Rx,0,8,00,8C,00,6E,03,00,00,44,
237690992,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237691175,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237698045,0000039D,false,Rx,0,5,19,50,01,28,00,00,00,00,
237700639,00000522,false,Rx,0,6,01,02,00,04,63,8D,00,00,
237700995,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237709641,00000521,false,Rx,0,6,00,07,00,00,02,C7,00,00,
237711004,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237711187,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237711701,000003B4,false,Rx,0,8,00,FF,31,F0,BC,FF,04,00,
237721010,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237723974,00000523,false,Rx,0,6,02,03,00,04,63,8B,00,00,
237724195,00000524,false,Rx,0,6,03,03,00,00,00,39,00,00,
237729965,00000521,false,Rx,0,6,00,08,00,00,02,C6,00,00,
237731004,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237731260,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
237731504,0000003F,false,Rx,0,8,00,00,00,40,00,40,64,6B,
237731729,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
237731910,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237732149,00000272,false,Rx,0,8,D0,FA,71,11,FF,FF,FF,FF,
237732393,000002F1,false,Rx,0,8,36,10,7D,00,00,00,00,A0,
237732639,000003E9,false,Rx,0,8,FE,FF,11,00,00,00,00,00,
237732862,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
237737992,0000039D,false,Rx,0,5,1A,51,01,28,00,00,00,00,
237741019,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237749547,00000521,false,Rx,0,6,00,09,00,00,02,D5,00,00,
237751025,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237751208,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237754256,00000100,false,Rx,0,8,01,00,00,00,78,08,F8,11,
237754507,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
237760629,00000522,false,Rx,0,6,01,03,00,04,63,9A,00,00,
237761027,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237769631,00000521,false,Rx,0,6,00,0A,00,00,02,DD,00,00,
237771026,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237771208,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237778023,0000039D,false,Rx,0,5,1B,52,01,28,00,00,00,00,
237781031,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237783964,00000523,false,Rx,0,6,02,04,00,04,63,83,00,00,
237784194,00000524,false,Rx,0,6,03,04,FF,FF,FF,F4,00,00,
237789965,00000521,false,Rx,0,6,00,0B,00,00,02,B8,00,00,
237790605,1801D08F,true,Rx,0,8,00,8C,00,6D,03,00,00,44,
237791039,00000112,false,Rx,0,8,FA,1F,3C,0B,40,01,65,47,
237791222,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237801036,00000112,false,Rx,0,8,FA,1F,3C,0B,40,01,65,47,
237809616,00000521,false,Rx,0,6,00,0C,00,00,02,C9,00,00,
237811042,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
237811225,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237818030,0000039D,false,Rx,0,5,1C,53,01,28,00,00,00,00,
237820624,00000522,false,Rx,0,6,01,04,00,04,63,68,00,00,
237821043,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237828212,0000035D,false,Rx,0,8,01,00,00,00,00,00,00,00,
237829617,00000521,false,Rx,0,6,00,0D,00,00,02,C7,00,00,
237831044,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237831299,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
237831481,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237831726,000002FA,false,Rx,0,8,FC,FF,15,FF,FF,FF,FF,FF,
237831950,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
237832195,000002F1,false,Rx,0,8,36,10,7D,00,00,00,00,A0,
237832437,0000003F,false,Rx,0,8,00,00,00,80,00,80,64,CE,
237832681,000003E9,false,Rx,0,8,FE,FF,11,00,00,00,00,00,
237832904,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
237833141,00000432,false,Rx,0,8,2C,E2,10,A3,40,FF,02,FF,
237833395,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
237833640,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
237833885,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
237841071,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
237843963,00000523,false,Rx,0,6,02,05,00,04,63,81,00,00,
237844182,00000524,false,Rx,0,6,03,05,FF,FF,FF,FC,00,00,
237849943,00000521,false,Rx,0,6,00,0E,00,00,02,BB,00,00,
237851066,00000112,false,Rx,0,8,FA,1F,3B,0B,40,01,65,47,
237851250,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
237854254,00000100,false,Rx,0,8,01,00,00,00,75,08,F8,11,
237854505,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
237858052,0000039D,false,Rx,0,5,1D,54,01,28,00,00,00,00,
237861077,00000112,false,Rx,0,8,FA,1F,3B,0B,40,01,65,47,
